incident_id,timestamp,attack_type,target_system,severity,confidence_score,affected_users,country,remediation_status,target_label
1779,2025-09-05 05:30:00,Data Poisoning,Recommendation Engine,5,0.65,3879,India,In Progress,malicious
1780,2025-09-09 01:57:00,Data Poisoning,Image Classifier,3,0.84,530,USA,Closed,malicious
1781,2025-09-16 13:35:00,Adversarial Example,Image Classifier,5,0.85,1070,India,In Progress,malicious
1782,2025-09-17 17:11:00,Prompt Injection,Fraud Detection,2,0.69,3136,Germany,In Progress,malicious
1783,2025-09-30 15:19:00,Adversarial Example,Chatbot,4,0.51,962,USA,In Progress,malicious
1784,2025-09-29 15:20:00,Prompt Injection,Chatbot,3,0.85,1405,China,Closed,malicious
1785,2025-09-13 16:31:00,Prompt Injection,Recommendation Engine,2,0.51,3137,USA,Open,malicious
1786,2025-09-26 00:34:00,Prompt Injection,Image Classifier,3,0.82,516,USA,Closed,malicious
1787,2025-09-24 05:14:00,Model Evasion,Recommendation Engine,3,0.58,3164,USA,Open,malicious
1788,2025-09-03 21:48:00,Adversarial Example,Image Classifier,2,0.78,1491,USA,In Progress,malicious
1789,2025-09-08 01:21:00,Prompt Injection,Fraud Detection,2,0.75,3689,Brazil,Closed,malicious
1790,2025-09-20 22:52:00,Data Poisoning,Image Classifier,4,0.51,4228,USA,Closed,malicious
1791,2025-09-08 20:34:00,Model Evasion,Recommendation Engine,5,0.68,4409,Germany,Open,malicious
1792,2025-09-17 15:14:00,Adversarial Example,Recommendation Engine,2,0.8,590,USA,Closed,malicious
1793,2025-09-15 22:28:00,Prompt Injection,Recommendation Engine,2,0.92,1543,Germany,Closed,malicious
1794,2025-09-16 06:09:00,Data Poisoning,Fraud Detection,2,0.94,3056,USA,,malicious
1795,2025-09-27 01:45:00,Adversarial Example,Image Classifier,4,0.74,2206,Germany,Open,malicious
1796,2025-09-26 11:08:00,Adversarial Example,Image Classifier,2,0.86,3339,Germany,Closed,malicious
1797,2025-09-17 00:21:00,Model Evasion,Recommendation Engine,99,0.66,2708,Germany,Closed,malicious
1798,2025-09-10 12:36:00,Adversarial Example,Image Classifier,2,0.67,4029,USA,In Progress,malicious
1799,2025-09-28 14:29:00,Model Evasion,Chatbot,3,0.6,747,Germany,,malicious
1800,2025-09-28 04:24:00,Prompt Injection,Chatbot,4,0.78,800,USA,,malicious
1801,2025-09-12 17:47:00,Model Evasion,Chatbot,5,0.66,1497,USA,In Progress,malicious
1802,2025-09-14 00:57:00,Data Poisoning,Image Classifier,3,0.54,1379,China,In Progress,malicious
1803,2025-09-20 05:33:00,Model Evasion,Fraud Detection,3,0.84,679,China,In Progress,malicious
1804,2025-09-30 19:28:00,Data Poisoning,Fraud Detection,99,0.85,3770,China,In Progress,benign
1805,2025-09-19 06:49:00,Model Evasion,Fraud Detection,1,0.68,3342,Germany,,benign
1806,2025-09-12 07:22:00,Adversarial Example,Fraud Detection,5,0.54,896,USA,Closed,malicious
1807,2025-09-17 09:44:00,Prompt Injection,Chatbot,1,0.71,1546,USA,Closed,malicious
1808,2025-09-17 04:41:00,Data Poisoning,Chatbot,4,0.72,3126,USA,In Progress,malicious
1809,2025-09-08 06:48:00,Model Evasion,Recommendation Engine,4,0.83,683,Germany,Open,malicious
1810,2025-09-16 16:14:00,Model Evasion,Image Classifier,2,0.66,1295,China,In Progress,malicious
1811,2025-09-04 15:20:00,Model Evasion,Image Classifier,5,0.84,1385,USA,Closed,malicious
1812,2025-09-08 06:38:00,Adversarial Example,Fraud Detection,1,0.94,942,Germany,Open,malicious
1813,2025-09-14 09:02:00,Adversarial Example,Chatbot,2,0.62,3280,China,In Progress,malicious
1814,2025-09-04 01:52:00,Data Poisoning,Fraud Detection,3,0.99,1033,China,Open,benign
1815,2025-09-21 15:21:00,Data Poisoning,Recommendation Engine,2,0.69,2786,China,In Progress,malicious
1816,2025-09-10 10:08:00,Adversarial Example,Image Classifier,4,0.63,2233,Germany,,malicious
1817,2025-09-10 20:18:00,Data Poisoning,Image Classifier,1,0.71,3645,Germany,Closed,malicious
1818,2025-09-16 09:55:00,Prompt Injection,Fraud Detection,1,0.55,1620,USA,In Progress,malicious
1819,2025-09-01 05:02:00,Prompt Injection,Recommendation Engine,1,0.56,3535,USA,Open,malicious
1820,2025-09-12 19:42:00,Adversarial Example,Image Classifier,2,0.71,3205,USA,Closed,malicious
1821,2025-09-01 00:55:00,Data Poisoning,Recommendation Engine,3,0.88,2882,Germany,In Progress,malicious
1822,2025-09-07 01:17:00,Model Evasion,Recommendation Engine,4,0.95,4904,Russia,In Progress,malicious
1823,2025-09-20 22:19:00,Prompt Injection,Fraud Detection,5,0.83,170,China,In Progress,malicious
1824,2025-09-06 15:50:00,Adversarial Example,Chatbot,5,0.55,1553,USA,In Progress,malicious
1825,2025-09-02 11:25:00,Data Poisoning,Fraud Detection,2,0.84,3897,India,,benign
1826,2025-09-12 15:08:00,Adversarial Example,Chatbot,3,0.82,1595,India,Closed,malicious
1827,2025-09-28 11:37:00,Model Evasion,Recommendation Engine,2,0.9,1623,Russia,,malicious
1828,2025-09-04 05:01:00,Prompt Injection,Chatbot,2,0.91,4122,Germany,Closed,benign
1829,2025-09-11 10:34:00,Adversarial Example,Recommendation Engine,3,0.93,1091,Russia,In Progress,malicious
1830,2025-09-04 13:26:00,Adversarial Example,Image Classifier,1,0.71,2837,USA,Closed,malicious
1831,2025-09-04 13:22:00,Adversarial Example,Image Classifier,2,0.85,407,USA,Open,malicious
1832,2025-09-13 12:30:00,Model Evasion,Image Classifier,5,0.63,4169,USA,Closed,malicious
1833,2025-09-13 00:22:00,Adversarial Example,Fraud Detection,3,1.0,,Germany,Open,malicious
1834,2025-09-14 07:41:00,Model Evasion,Fraud Detection,3,0.59,4944,USA,Open,malicious
1835,2025-09-27 19:58:00,Model Evasion,Recommendation Engine,1,0.51,4965,China,,malicious
1836,2025-09-02 01:31:00,Model Evasion,Image Classifier,2,0.57,236,China,Closed,malicious
1837,2025-09-29 10:20:00,Prompt Injection,Fraud Detection,5,0.89,2774,USA,In Progress,malicious
1838,2025-09-29 02:01:00,Prompt Injection,Image Classifier,1,0.72,3437,Russia,Closed,benign
1839,2025-09-17 04:53:00,Adversarial Example,Fraud Detection,3,0.72,3357,USA,,malicious
1840,2025-09-28 12:50:00,Adversarial Example,Chatbot,1,high,2877,USA,Open,malicious
1841,2025-09-25 01:54:00,Prompt Injection,Chatbot,3,0.96,2423,India,Open,benign
1842,2025-09-25 21:34:00,Data Poisoning,Image Classifier,1,0.66,4714,USA,,malicious
1843,2025-09-06 15:52:00,Prompt Injection,Recommendation Engine,5,0.6,3147,Germany,,malicious
1844,2025-09-27 17:58:00,Model Evasion,Fraud Detection,5,0.92,1032,India,Closed,malicious
1845,2025-09-08 03:07:00,Prompt Injection,Fraud Detection,4,0.95,2854,Russia,Open,malicious
1846,2025-09-18 13:29:00,Model Evasion,Chatbot,2,0.77,2940,Russia,,malicious
1847,2025-09-01 17:42:00,Adversarial Example,Chatbot,5,0.81,3701,USA,Closed,malicious
1848,2025-09-21 18:46:00,Data Poisoning,Recommendation Engine,3,0.63,4070,China,Closed,malicious
1849,2025-09-05 07:49:00,Adversarial Example,Recommendation Engine,2,0.9,3132,USA,In Progress,malicious
1850,2025-09-04 05:12:00,Model Evasion,Recommendation Engine,4,0.82,3460,USA,Open,benign
1851,2025-09-28 02:56:00,Model Evasion,Image Classifier,1,0.75,4942,USA,Closed,malicious
1852,2025-09-03 11:56:00,Model Evasion,Chatbot,1,0.53,1923,USA,,malicious
1853,2025-09-05 06:48:00,Data Poisoning,Image Classifier,4,0.96,633,Russia,Open,malicious
1854,2025-09-30 13:23:00,Prompt Injection,Chatbot,2,0.81,4103,USA,,malicious
1855,2025-09-06 06:01:00,Adversarial Example,Chatbot,3,0.6,1392,China,,malicious
1856,2025-09-06 17:38:00,Adversarial Example,Fraud Detection,3,0.8,3446,China,Closed,malicious
1857,2025-09-12 12:56:00,Prompt Injection,Chatbot,5,0.84,3098,China,Closed,malicious
1858,2025-09-19 13:34:00,Adversarial Example,Chatbot,5,0.76,4944,Brazil,In Progress,malicious
1859,2025-09-05 10:11:00,Data Poisoning,Image Classifier,5,0.86,61,USA,,malicious
1860,2025-09-19 02:29:00,Adversarial Example,Chatbot,2,0.79,2469,Germany,Closed,malicious
1861,2025-09-10 23:29:00,Model Evasion,Image Classifier,2,0.97,1817,China,In Progress,malicious
1862,2025-09-09 23:10:00,Prompt Injection,Recommendation Engine,3,0.53,632,USA,Open,malicious
1863,2025-09-06 12:23:00,Data Poisoning,Chatbot,1,0.55,4887,China,In Progress,malicious
1864,2025-09-09 11:19:00,Prompt Injection,Chatbot,1,0.59,2598,India,In Progress,malicious
1865,2025-09-11 22:08:00,Data Poisoning,Image Classifier,3,0.85,3451,USA,,malicious
1866,2025-09-17 03:55:00,Model Evasion,Recommendation Engine,3,0.82,,USA,Open,malicious
1867,2025-09-05 16:18:00,Prompt Injection,Fraud Detection,99,0.95,2653,USA,,malicious
1868,2025-09-12 01:13:00,Adversarial Example,Recommendation Engine,2,0.87,1454,India,,malicious
1869,2025-09-25 11:20:00,Data Poisoning,Image Classifier,2,0.75,1138,Germany,In Progress,malicious
1870,2025-09-14 06:43:00,Prompt Injection,Recommendation Engine,1,1.0,3192,China,In Progress,malicious
1871,2025-09-24 23:29:00,Adversarial Example,Image Classifier,5,0.63,4620,China,Closed,malicious
1872,2025-09-08 01:27:00,Prompt Injection,Image Classifier,4,0.92,4994,Russia,In Progress,malicious
1873,2025-09-08 07:54:00,Prompt Injection,Fraud Detection,5,0.71,2210,India,Closed,malicious
1874,2025-09-12 23:40:00,Prompt Injection,Chatbot,5,0.82,4882,India,,malicious
1875,2025-09-03 15:32:00,Data Poisoning,Image Classifier,3,0.86,3759,India,In Progress,malicious
1876,2025-09-20 11:04:00,Adversarial Example,Image Classifier,3,0.82,3029,Germany,Open,malicious
1877,2025-09-19 22:45:00,Model Evasion,Fraud Detection,2,high,1360,China,Open,malicious
1878,2025-09-19 16:20:00,Data Poisoning,Image Classifier,3,0.72,2426,Russia,,malicious
1879,2025-09-02 02:45:00,Data Poisoning,Chatbot,3,0.78,4268,Russia,,malicious
1880,2025-09-04 21:42:00,Data Poisoning,Fraud Detection,3,0.92,500000,USA,In Progress,malicious
1881,2025-09-05 16:47:00,Model Evasion,Chatbot,5,0.72,1345,USA,Closed,malicious
1882,2025-09-19 20:19:00,Adversarial Example,Chatbot,99,0.96,974,Brazil,In Progress,malicious
1883,2025-09-09 01:33:00,Adversarial Example,Fraud Detection,4,0.72,4161,USA,Closed,malicious
1884,2025-09-08 08:29:00,Adversarial Example,Image Classifier,4,0.77,3628,Russia,In Progress,malicious
1885,2025-09-10 15:58:00,Prompt Injection,Chatbot,4,0.9,1622,USA,Open,malicious
1886,2025-09-14 23:19:00,Prompt Injection,Chatbot,1,0.79,457,USA,Open,malicious
1887,2025-09-20 01:26:00,Prompt Injection,Chatbot,1,0.98,3330,USA,Closed,malicious
1888,2025-09-10 01:26:00,Model Evasion,Chatbot,4,0.83,1740,USA,In Progress,malicious
1889,2025-09-18 05:38:00,Prompt Injection,Fraud Detection,4,0.76,500000,USA,,malicious
1890,2025-09-25 13:18:00,Model Evasion,Fraud Detection,1,0.51,1954,China,Closed,malicious
1891,2025-09-04 00:04:00,Adversarial Example,Recommendation Engine,5,0.71,279,Germany,Open,malicious
1892,2025-09-08 11:47:00,Prompt Injection,Recommendation Engine,1,0.65,2391,Brazil,Closed,benign
1893,2025-09-07 07:51:00,Prompt Injection,Chatbot,2,0.87,1040,China,In Progress,malicious
1894,2025-09-27 11:10:00,Data Poisoning,Image Classifier,4,0.6,961,China,,malicious
1895,2025-09-12 09:09:00,Model Evasion,Chatbot,1,0.6,3845,China,,benign
1896,2025-09-29 18:27:00,Adversarial Example,Image Classifier,1,0.59,1217,China,Closed,malicious
1897,2025-09-10 18:03:00,Data Poisoning,Chatbot,2,0.56,3220,China,In Progress,malicious
1898,2025-09-20 23:06:00,Data Poisoning,Recommendation Engine,4,0.66,374,USA,In Progress,malicious
1899,2025-09-16 12:30:00,Adversarial Example,Recommendation Engine,3,0.94,4130,USA,,malicious
1900,2025-09-29 21:25:00,Data Poisoning,Image Classifier,4,0.89,1392,USA,Open,malicious
1901,2025-09-01 01:57:00,Model Evasion,Chatbot,3,0.87,2076,USA,In Progress,malicious
1902,2025-09-14 03:35:00,Model Evasion,Image Classifier,1,0.9,774,Germany,,benign
1903,2025-09-10 04:34:00,Prompt Injection,Recommendation Engine,99,0.63,4316,USA,,malicious
1904,2025-09-27 14:48:00,Data Poisoning,Chatbot,1,0.94,3424,Russia,In Progress,malicious
1905,2025-09-01 14:06:00,Prompt Injection,Chatbot,5,0.57,2123,Russia,In Progress,malicious
1906,2025-09-08 14:34:00,Data Poisoning,Image Classifier,3,0.67,4589,Brazil,Closed,malicious
1907,2025-09-10 12:23:00,Model Evasion,Fraud Detection,5,0.79,3593,Russia,Open,malicious
1908,2025-09-16 18:20:00,Model Evasion,Image Classifier,1,0.55,279,USA,Closed,malicious
1909,2025-09-23 06:03:00,Model Evasion,Recommendation Engine,3,0.87,4841,China,Closed,malicious
1910,2025-09-05 11:49:00,Data Poisoning,Recommendation Engine,1,0.69,2811,USA,,malicious
1911,2025-09-21 21:45:00,Model Evasion,Recommendation Engine,1,0.89,2342,India,,malicious
1912,2025-09-30 05:41:00,Data Poisoning,Recommendation Engine,4,0.75,1474,Russia,Open,malicious
1913,2025-09-19 07:46:00,Prompt Injection,Recommendation Engine,2,0.59,1857,Russia,Closed,malicious
1914,2025-09-26 16:16:00,Data Poisoning,Fraud Detection,3,0.87,2889,China,Closed,benign
1915,2025-09-28 02:51:00,Prompt Injection,Chatbot,1,0.63,1059,India,,malicious
1916,2025-09-02 10:08:00,Data Poisoning,Image Classifier,2,0.75,1922,USA,,malicious
1917,2025-09-28 02:01:00,Prompt Injection,Image Classifier,4,0.54,3799,USA,In Progress,malicious
1918,2025-09-09 23:41:00,Model Evasion,Recommendation Engine,3,0.81,4592,India,Closed,malicious
1919,2025-09-30 12:53:00,Prompt Injection,Image Classifier,4,0.83,2473,China,Open,malicious
1920,2025-09-02 06:28:00,Model Evasion,Recommendation Engine,4,0.69,4139,Brazil,Closed,malicious
1921,2025-09-02 07:57:00,Model Evasion,Fraud Detection,5,high,1851,USA,,malicious
1922,2025-09-15 07:38:00,Prompt Injection,Fraud Detection,2,0.94,3541,Russia,In Progress,benign
1923,2025-09-23 09:34:00,Data Poisoning,Chatbot,4,0.85,4549,China,Closed,malicious
1924,2025-09-28 14:36:00,Data Poisoning,Fraud Detection,5,0.86,594,India,Open,malicious
1925,2025-09-14 23:28:00,Adversarial Example,Fraud Detection,4,0.63,506,India,,malicious
1926,2025-09-01 00:09:00,Data Poisoning,Chatbot,3,0.83,4889,Russia,In Progress,malicious
1927,2025-09-12 13:24:00,Adversarial Example,Image Classifier,4,0.6,20,USA,Closed,benign
1928,2025-09-16 13:42:00,Data Poisoning,Recommendation Engine,4,0.57,1399,Russia,Open,malicious
1929,2025-09-07 20:25:00,Data Poisoning,Recommendation Engine,4,1.0,3201,USA,,malicious
1930,2025-09-02 12:59:00,Model Evasion,Image Classifier,1,0.81,2461,USA,Open,malicious
1931,2025-09-28 15:29:00,Adversarial Example,Chatbot,2,0.72,3678,China,Closed,benign
1932,2025-09-04 16:07:00,Data Poisoning,Image Classifier,5,0.64,336,India,,malicious
1933,2025-09-24 21:07:00,Adversarial Example,Fraud Detection,2,0.8,1667,China,Closed,benign
1934,2025-09-06 21:52:00,Model Evasion,Chatbot,4,0.52,3576,India,In Progress,malicious
1935,2025-09-01 22:22:00,Model Evasion,Chatbot,2,0.55,909,Germany,Closed,benign
1936,2025-09-14 08:16:00,Adversarial Example,Chatbot,3,0.52,275,USA,In Progress,malicious
1937,2025-09-20 02:54:00,Model Evasion,Recommendation Engine,1,0.75,891,Russia,Closed,malicious
1938,2025-09-10 21:11:00,Prompt Injection,Image Classifier,2,0.8,12,USA,Open,malicious
1939,2025-09-23 10:13:00,Prompt Injection,Chatbot,5,0.53,4057,Russia,Open,malicious
1940,2025-09-19 11:34:00,Model Evasion,Chatbot,5,0.86,3025,USA,,malicious
1941,2025-09-26 04:18:00,Prompt Injection,Chatbot,4,0.62,973,China,Open,malicious
1942,2025-09-20 14:53:00,Data Poisoning,Image Classifier,3,high,4270,China,Open,malicious
1943,2025-09-30 05:18:00,Adversarial Example,Recommendation Engine,4,0.99,3970,USA,In Progress,malicious
1944,2025-09-29 07:12:00,Data Poisoning,Fraud Detection,4,0.85,1408,USA,Open,malicious
1945,2025-09-13 11:48:00,Adversarial Example,Recommendation Engine,3,0.94,1943,USA,In Progress,malicious
1946,2025-09-22 13:17:00,Model Evasion,Chatbot,1,0.97,2288,USA,In Progress,malicious
1947,2025-09-09 11:39:00,Data Poisoning,Recommendation Engine,4,0.74,546,USA,In Progress,malicious
1948,2025-09-01 03:55:00,Model Evasion,Recommendation Engine,4,0.85,1218,China,Closed,malicious
1949,2025-09-30 19:29:00,Model Evasion,Fraud Detection,99,0.93,1420,India,In Progress,malicious
1950,2025-09-02 07:48:00,Adversarial Example,Image Classifier,1,0.68,1454,China,Closed,malicious
1951,2025-09-06 22:47:00,Adversarial Example,Image Classifier,4,0.63,3377,Russia,In Progress,malicious
1952,2025-09-26 04:58:00,Adversarial Example,Recommendation Engine,3,0.97,2772,Germany,Closed,malicious
1953,2025-09-04 15:36:00,Data Poisoning,Recommendation Engine,3,0.86,4098,Germany,,benign
1954,2025-09-14 04:59:00,Prompt Injection,Image Classifier,1,0.61,2738,Germany,,malicious
1955,2025-09-06 16:02:00,Adversarial Example,Image Classifier,3,0.72,3747,China,Closed,benign
1956,2025-09-04 18:15:00,Adversarial Example,Fraud Detection,2,0.9,1842,Germany,,malicious
1957,2025-09-26 02:39:00,Data Poisoning,Chatbot,2,0.77,746,USA,Open,malicious
1958,2025-09-05 03:11:00,Adversarial Example,Recommendation Engine,4,0.82,2816,Russia,In Progress,malicious
1959,2025-09-16 04:12:00,Data Poisoning,Image Classifier,4,0.88,871,India,Closed,malicious
1960,2025-09-06 13:27:00,Model Evasion,Recommendation Engine,3,0.81,494,USA,,malicious
1961,2025-09-30 01:12:00,Adversarial Example,Recommendation Engine,5,0.77,3444,India,,malicious
1962,2025-09-22 04:43:00,Adversarial Example,Image Classifier,2,0.87,4723,USA,Open,malicious
1963,2025-09-17 04:45:00,Model Evasion,Fraud Detection,2,0.86,1075,USA,In Progress,malicious
1964,2025-09-15 17:24:00,Model Evasion,Recommendation Engine,4,0.81,3994,USA,Open,malicious
1965,2025-09-11 18:44:00,Model Evasion,Fraud Detection,2,0.68,4237,India,Closed,benign
1966,2025-09-14 09:22:00,Adversarial Example,Image Classifier,2,0.7,45,India,,malicious
1967,2025-09-17 14:50:00,Prompt Injection,Chatbot,2,0.99,3056,India,,malicious
1968,2025-09-01 01:17:00,Prompt Injection,Chatbot,1,0.56,2057,USA,,benign
1969,2025-09-29 00:25:00,Prompt Injection,Recommendation Engine,5,0.63,663,China,Open,malicious
1970,2025-09-15 07:31:00,Adversarial Example,Image Classifier,2,0.75,4668,Germany,Open,malicious
1971,2025-09-12 19:04:00,Model Evasion,Fraud Detection,3,0.92,2029,USA,In Progress,malicious
1972,2025-09-10 18:20:00,Adversarial Example,Recommendation Engine,1,0.58,2696,Germany,Closed,malicious
1973,2025-09-13 02:49:00,Model Evasion,Image Classifier,4,0.64,639,USA,In Progress,malicious
1974,2025-09-13 20:40:00,Adversarial Example,Image Classifier,2,0.53,2663,USA,In Progress,malicious
1975,2025-09-07 14:30:00,Adversarial Example,Fraud Detection,4,0.85,2745,China,,malicious
1976,2025-09-21 08:07:00,Model Evasion,Recommendation Engine,3,0.62,4964,Germany,Open,malicious
1977,2025-09-20 13:33:00,Prompt Injection,Image Classifier,2,0.69,4948,USA,Closed,malicious
1978,2025-09-28 13:51:00,Model Evasion,Image Classifier,3,0.72,4402,USA,In Progress,malicious
1979,2025-09-09 07:14:00,Data Poisoning,Image Classifier,1,0.95,2595,USA,Closed,malicious
1980,2025-09-06 10:04:00,Data Poisoning,Fraud Detection,3,0.71,3427,USA,,malicious
1981,2025-09-05 13:25:00,Model Evasion,Recommendation Engine,2,0.57,394,USA,In Progress,malicious
1982,2025-09-05 03:44:00,Adversarial Example,Recommendation Engine,5,0.76,3597,USA,Open,malicious
1983,2025-09-15 22:46:00,Data Poisoning,Recommendation Engine,1,0.98,4844,Germany,In Progress,malicious
1984,2025-09-26 23:58:00,Data Poisoning,Recommendation Engine,4,0.8,2332,China,,malicious
1985,2025-09-13 21:34:00,Adversarial Example,Chatbot,2,0.99,329,India,In Progress,malicious
1986,2025-09-07 09:04:00,Adversarial Example,Chatbot,2,0.92,2097,Germany,,malicious
1987,2025-09-14 06:16:00,Prompt Injection,Recommendation Engine,3,0.52,772,USA,In Progress,malicious
1988,2025-09-02 12:32:00,Adversarial Example,Fraud Detection,5,0.83,1645,USA,Closed,malicious
1989,2025-09-24 14:56:00,Model Evasion,Chatbot,2,0.64,1732,Russia,Open,malicious
1990,2025-09-08 19:26:00,Model Evasion,Image Classifier,1,0.78,4473,USA,,malicious
1991,2025-09-13 18:21:00,Prompt Injection,Chatbot,2,0.64,1787,USA,Closed,malicious
1992,2025-09-26 07:35:00,Data Poisoning,Image Classifier,1,0.67,1623,USA,,malicious
1993,2025-09-19 13:27:00,Data Poisoning,Recommendation Engine,1,0.96,999,Germany,In Progress,malicious
1994,2025-09-03 18:58:00,Adversarial Example,Chatbot,3,0.6,1848,China,,malicious
1995,2025-09-08 20:22:00,Model Evasion,Fraud Detection,1,0.94,1561,Brazil,,malicious
1996,2025-09-02 08:50:00,Data Poisoning,Chatbot,1,0.52,,Russia,Open,malicious
1997,2025-09-29 13:57:00,Prompt Injection,Chatbot,4,0.55,1803,China,Closed,malicious
1998,2025-09-19 21:22:00,Prompt Injection,Chatbot,2,0.93,1098,USA,In Progress,malicious
