Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
2/22/2012 18:00,2.4,-0.2,83,9,24.1,99.33,Mostly Cloudy
12/1/2012 12:00,-9.4,-14.6,,24,24.1,102.97,Cloudy
6/12/2012 1:00,21.7,15.5,,17,25,101.07,Mostly Cloudy
2/29/2012 0:00,-8.2,-13.8,64,9,25,102.51,Clear
5/28/2012 20:00,15.3,7,58,20,48.3,100.71,Cloudy
6/18/2012 3:00,19.3,13.4,,17,25,,Mainly Clear
4/11/2012 10:00,6.7,2.2,73,4,24.1,,Mostly Cloudy
10/10/2012 21:00,7.9,5.9,87,19,25,100.37,Mostly Cloudy
3/11/2012 15:00,10.5,-1.3,44,20,48.3,101.69,Clear
9/18/2012 12:00,16.6,16.3,98,20,6.4,99.92,Rain
7/14/2012 5:00,23,16.7,68,13,24.1,101.45,Mainly Clear
11/8/2012 14:00,5.1,-3.4,54,26,24.1,101.21,Mostly Cloudy
3/3/2012 13:00,5.8,-4,49,50,48.3,98.73,Mostly Cloudy
3/19/2012 7:00,9.9,8.5,,0,12.9,101.59,Mostly Cloudy
10/10/2012 19:00,7.8,6.1,89,17,25,100.31,Mostly Cloudy
4/19/2012 11:00,15.8,0.5,35,19,48.3,,Mostly Cloudy
12/1/2012 11:00,-10.3,-15.1,68,20,24.1,103.08,Cloudy
3/11/2012 10:00,3.8,-5.7,50,13,48.3,101.97,Clear
8/8/2012 3:00,17.4,17.1,,4,12.9,100.92,Clear
9/10/2012 22:00,9.7,5.9,77,7,25,101.56,Clear
12/10/2012 11:00,1.9,1.5,,15,3.2,99.6,"Rain,Fog"
3/7/2012 17:00,9.9,-1.9,44,9,24.1,101.25,Mostly Cloudy
1/4/2012 1:00,-17.9,-24.1,58,11,25,101.86,Mainly Clear
3/20/2012 17:00,22,12.1,53,7,24.1,101.72,Clear
10/20/2012 22:00,10.5,6.2,75,11,25,100.05,Mainly Clear
4/11/2012 19:00,6.4,-0.4,62,11,24.1,101,Mainly Clear
10/2/2012 1:00,12.8,12.6,99,9,25,100.76,Mostly Cloudy
9/28/2012 3:00,7.2,4.9,,9,25,101.92,Clear
11/22/2012 1:00,1.5,0.6,94,6,16.1,101.83,Clear
5/28/2012 0:00,17.5,10.5,63,4,25,101.31,Mostly Cloudy
4/12/2012 1:00,5.8,-2.2,56,15,25,,Mostly Cloudy
11/27/2012 5:00,-4.4,-9,70,7,25,,Cloudy
8/25/2012 6:00,20.2,15.1,72,6,24.1,101.93,Mainly Clear
4/15/2012 17:00,17,11,68,20,24.1,100.73,Cloudy
2/14/2012 21:00,-0.6,-6,67,7,25,101.18,Mainly Clear
6/4/2012 14:00,14.3,7.3,63,20,24.1,100.73,Cloudy
12/7/2012 0:00,-1.3,-5.9,,13,25,101.67,Mostly Cloudy
2/18/2012 2:00,0.3,-4.4,71,22,25,100.74,Mainly Clear
9/14/2012 14:00,27.3,16.4,51,9,48.3,,Mostly Cloudy
6/15/2012 5:00,13.3,8.9,75,15,48.3,102.27,Clear
7/20/2012 23:00,18.2,12.3,68,0,25,101.36,Clear
8/23/2012 17:00,25.9,15.7,53,17,48.3,101.33,Mainly Clear
4/22/2012 16:00,6.4,0,64,22,48.3,101.2,Cloudy
10/15/2012 16:00,15.5,8.9,65,30,24.1,99.7,Mostly Cloudy
1/10/2012 21:00,-6.6,-13.6,57,9,25,101.32,Mostly Cloudy
1/2/2012 7:00,2,,70,33,25,,Mostly Cloudy
5/8/2012 6:00,12.6,10.4,86,22,9.7,100.51,Rain
6/15/2012 14:00,24.3,5.6,30,11,48.3,102.17,Cloudy
1/23/2012 5:00,-9.9,-13.9,73,11,25,101.79,Cloudy
5/19/2012 14:00,25.4,7.3,32,15,48.3,101.56,Mostly Cloudy
9/26/2012 16:00,18.8,15.2,,7,24.1,100.74,Rain Showers
1/6/2012 18:00,-10.5,-13.6,,17,19.3,100.12,Cloudy
10/11/2012 20:00,7,3.6,,32,25,,Rain
3/28/2012 13:00,4.3,-2.9,59,9,48.3,99.51,Cloudy
12/14/2012 10:00,2.8,,69,22,24.1,101.34,Cloudy
9/29/2012 9:00,12.4,9.6,83,22,24.1,101.27,Mostly Cloudy
9/16/2012 16:00,16.6,3,40,15,48.3,101.2,Clear
7/3/2012 18:00,27,10.7,36,11,48.3,100.44,Cloudy
11/23/2012 11:00,10.4,0.4,50,24,24.1,100.11,Mostly Cloudy
7/2/2012 12:00,25.9,15.6,53,15,48.3,100.73,Mainly Clear
5/8/2012 0:00,16.1,0.2,34,11,25,100.77,Mostly Cloudy
7/23/2012 8:00,24.8,19.5,72,19,24.1,,Cloudy
11/10/2012 3:00,2.6,-2.7,68,11,25,101.75,Mainly Clear
2/1/2012 12:00,-5.5,-8,83,11,2,100.31,"Freezing Drizzle,Haze"
11/1/2012 11:00,8.1,4.7,79,11,24.1,99.29,Cloudy
8/6/2012 13:00,21.4,13.7,61,13,48.3,101.18,Mostly Cloudy
3/27/2012 1:00,-5,-17.7,,19,25,101.96,Clear
10/31/2012 17:00,9.7,8.1,,15,24.1,99.31,Cloudy
5/16/2012 9:00,20.1,14.2,69,13,24.1,100.45,Mainly Clear
2/16/2012 0:00,0.8,,92,9,9.7,101.96,Fog
12/14/2012 16:00,2.8,-1,76,17,24.1,101.53,Mostly Cloudy
4/24/2012 22:00,6,,,24,25,99.56,Mostly Cloudy
6/17/2012 4:00,17.4,13.4,77,9,24.1,,Mainly Clear
2/19/2012 17:00,-2.1,-9.8,56,15,48.3,101.36,Clear
9/6/2012 16:00,27.6,17.9,56,19,24.1,100.31,Mainly Clear
11/27/2012 6:00,-4.4,-8.7,72,6,25,102.04,Cloudy
1/24/2012 19:00,1.5,-3.2,71,32,25,101.01,Snow Showers
1/21/2012 18:00,-13,-20.2,,6,25,102.24,Clear
12/6/2012 16:00,-2.8,-7.9,68,7,48.3,102.11,Mainly Clear
3/23/2012 12:00,16.2,-2.5,,11,48.3,101.81,Mainly Clear
11/18/2012 15:00,4.5,-11.9,29,9,48.3,103.38,Mostly Cloudy
1/2/2012 2:00,3.9,-0.9,71,32,25,99.26,Mostly Cloudy
7/25/2012 6:00,16.2,13.2,82,11,24.1,100.76,Clear
7/21/2012 21:00,23.4,12.9,52,4,25,101.18,Mostly Cloudy
8/3/2012 7:00,23.2,18.5,,17,24.1,,Mainly Clear
5/4/2012 10:00,13.8,12,89,11,9.7,100.71,"Drizzle,Fog"
6/17/2012 23:00,23.2,13.7,55,13,25,101.03,Mostly Cloudy
11/16/2012 17:00,4.4,-1.3,66,13,25,102.61,Cloudy
2/22/2012 5:00,1.4,-0.6,87,15,9.7,,Rain
11/26/2012 14:00,-0.8,-11.3,45,24,48.3,101.38,Clear
6/7/2012 20:00,21.7,9.4,45,11,24.1,100.66,Mostly Cloudy
6/27/2012 11:00,17.8,13.5,76,24,24.1,99.93,Rain
3/19/2012 16:00,16.6,9.7,64,11,24.1,101.66,Mainly Clear
10/23/2012 14:00,13.1,3.8,53,6,24.1,101.58,Mostly Cloudy
2/18/2012 20:00,-1.7,-7.8,63,11,25,101.09,Clear
12/17/2012 0:00,-2.3,-3.3,93,24,12.9,101.02,Freezing Drizzle
1/19/2012 19:00,-3.6,-12.7,49,30,25,100.61,Snow
11/3/2012 16:00,5,2.7,,20,24.1,100.57,Drizzle
1/17/2012 4:00,-9,-12.2,78,6,6.4,100.8,Freezing Drizzle
9/23/2012 0:00,14.2,10.4,78,26,25,100.41,Mostly Cloudy
6/18/2012 14:00,26.1,14,47,22,24.1,101.06,Mostly Cloudy
11/23/2012 2:00,2.6,-1.3,75,11,25,,Mainly Clear
6/26/2012 5:00,15.4,,71,17,24.1,100.16,Cloudy
4/27/2012 7:00,1.8,-2.9,71,32,12.9,,Snow
10/17/2012 2:00,1.1,-1.2,85,7,25,100.91,Clear
9/6/2012 18:00,24.8,16.5,60,9,24.1,100.38,Mainly Clear
6/25/2012 22:00,17.1,11.8,71,24,25,100.13,Cloudy
8/14/2012 0:00,21.2,,79,7,25,100.85,Mainly Clear
5/8/2012 22:00,12.3,10.7,90,6,8,100.3,Fog
6/6/2012 0:00,14.7,7.9,64,9,25,100.97,Mostly Cloudy
4/4/2012 11:00,9.3,-2.6,43,28,48.3,99.75,Mainly Clear
10/6/2012 4:00,11,9.7,92,13,16.1,100.35,Rain
6/23/2012 6:00,17.4,12.7,74,15,24.1,100.8,Rain Showers
10/1/2012 7:00,12.1,11.2,94,17,19.3,99.6,Rain
1/12/2012 13:00,-5.8,-8.6,81,33,1.2,100.09,Snow
2/11/2012 6:00,-12.2,-14.8,81,24,9.7,101,Snow
5/15/2012 23:00,15.4,13.2,87,11,25,100.74,Clear
10/10/2012 3:00,11.3,7.9,80,13,25,101.01,Mostly Cloudy
4/10/2012 4:00,4,1.5,84,13,25,99.39,Mostly Cloudy
10/26/2012 5:00,7,5,87,9,16.1,101.52,Clear
12/30/2012 14:00,-11.8,-16.1,70,37,48.3,100.96,Mainly Clear
4/18/2012 22:00,8.4,-4.1,,0,25,101.53,Mostly Cloudy
1/2/2012 11:00,2.2,,,,24.1,99.19,Mostly Cloudy
7/15/2012 14:00,30.2,20.3,55,17,24.1,100.92,Cloudy
1/5/2012 5:00,-7,-9.5,,4,4,100.19,Snow
10/23/2012 15:00,12.3,4.3,58,11,24.1,101.57,Mostly Cloudy
1/3/2012 8:00,-14.8,-21.3,58,26,24.1,101.07,Mostly Cloudy
4/15/2012 17:00,17,11,68,20,24.1,100.73,Cloudy
8/9/2012 15:00,23.7,17,66,17,16.1,,Rain Showers
1/25/2012 0:00,0.5,-4.6,69,28,25,101.2,Cloudy
9/12/2012 19:00,22.2,15,64,11,25,101.83,Mainly Clear
5/9/2012 16:00,19.2,10.4,57,13,24.1,99.72,Cloudy
10/10/2012 10:00,13.5,9,,33,24.1,100.53,Cloudy
12/2/2012 21:00,6.7,6.6,99,11,8,100.7,Fog
9/27/2012 10:00,12.8,4.4,,4,48.3,102.06,Mainly Clear
12/19/2012 2:00,0.4,0.1,98,7,8,99.78,"Drizzle,Snow,Fog"
6/3/2012 0:00,13.1,10.4,84,9,19.3,100.33,Cloudy
1/13/2012 0:00,-5.1,-7.5,83,28,2.4,99.3,Snow
9/18/2012 12:00,16.6,16.3,98,20,6.4,99.92,Rain
6/7/2012 14:00,22.7,9.4,43,11,48.3,100.86,Mainly Clear
6/25/2012 6:00,16.7,14.3,86,15,24.1,100.19,Mostly Cloudy
8/9/2012 1:00,22.8,16.7,,11,25,100.89,Mostly Cloudy
9/12/2012 7:00,15.8,11.8,77,9,48.3,,Clear
10/12/2012 13:00,6.2,-5.5,43,26,24.1,101.87,Mostly Cloudy
9/22/2012 19:00,16,15.3,96,9,25,100.36,Rain Showers
4/8/2012 11:00,9.4,-3.6,40,15,48.3,100.46,Mostly Cloudy
3/21/2012 23:00,16.5,9.5,63,7,25,101.66,Clear
8/2/2012 9:00,24.5,19.8,75,17,48.3,,Mainly Clear
8/18/2012 2:00,15.3,11.1,76,7,25,,Mainly Clear
12/24/2012 0:00,-8.5,-10.7,,15,25,,Mostly Cloudy
5/24/2012 14:00,27.6,17,52,13,48.3,101.33,Mainly Clear
9/2/2012 5:00,14.2,10.2,,6,25,101.43,Mainly Clear
12/25/2012 4:00,-10.1,-13.2,78,15,24.1,101.49,Mostly Cloudy
6/1/2012 11:00,18.4,1,31,17,48.3,101.4,Cloudy
11/3/2012 17:00,5,2.3,83,20,24.1,100.62,Drizzle
9/22/2012 15:00,16.1,15,93,9,24.1,100.32,Rain
12/14/2012 19:00,1.8,-3.6,67,19,25,101.76,Mostly Cloudy
7/9/2012 17:00,24.2,5.3,29,11,48.3,100.98,Mainly Clear
4/19/2012 11:00,15.8,0.5,35,19,48.3,,Mostly Cloudy
4/6/2012 19:00,7.3,-11.7,24,13,25,101.21,Mostly Cloudy
5/20/2012 9:00,22.2,9.6,45,11,48.3,101.93,Mostly Cloudy
3/20/2012 17:00,22,12.1,53,7,24.1,101.72,Clear
7/30/2012 17:00,29.4,12.9,36,9,48.3,101.03,Cloudy
6/7/2012 21:00,18.6,10.4,59,30,25,100.74,Mostly Cloudy
6/14/2012 21:00,21,6,38,11,25,102.16,Clear
6/7/2012 20:00,21.7,9.4,45,11,24.1,100.66,Mostly Cloudy
2/6/2012 14:00,3,-3.3,63,33,24.1,100.45,Mostly Cloudy
10/9/2012 5:00,5.1,3.2,,4,25,102.08,Mainly Clear
4/29/2012 2:00,1.3,-7.5,52,11,25,101.49,Mainly Clear
9/3/2012 7:00,16.3,12.2,,7,48.3,101.69,Mainly Clear
6/15/2012 6:00,15.6,8.5,,17,48.3,102.32,Clear
3/26/2012 22:00,-2.9,-17.8,31,28,25,101.84,Clear
10/3/2012 17:00,19.2,13.9,71,11,24.1,101.45,Cloudy
7/20/2012 18:00,24.6,9.6,,4,48.3,101.35,Mainly Clear
4/3/2012 21:00,7.1,-8.2,,7,25,100.36,Mostly Cloudy
1/19/2012 5:00,-16.6,,76,6,25,101.85,Clear
1/9/2012 23:00,-0.2,-6.1,64,17,25,100.45,Cloudy
6/24/2012 18:00,19.4,12.7,65,26,24.1,100.71,Rain Showers
4/26/2012 22:00,7.6,5.8,88,6,9.7,99.61,"Drizzle,Fog"
2/7/2012 20:00,-9.2,-18.4,47,11,25,102.12,Clear
2/14/2012 10:00,-8.8,-14.3,64,4,24.1,101.15,Mainly Clear
5/25/2012 12:00,25.9,16.8,57,20,24.1,101.07,Mostly Cloudy
2/23/2012 18:00,1.6,-3.8,67,15,24.1,99.9,Mainly Clear
3/12/2012 5:00,2.3,-1.9,74,9,25,101.82,Clear
1/8/2012 14:00,-6.5,-12,,19,24.1,101.97,Mostly Cloudy
6/25/2012 19:00,15,10.9,76,22,24.1,100.14,Cloudy
7/25/2012 20:00,23.2,12,,15,25,,Cloudy
5/10/2012 12:00,10,,73,30,24.1,99.48,Cloudy
6/29/2012 10:00,25.5,18.3,,26,48.3,99.52,Clear
11/27/2012 23:00,-3.8,-6.5,81,7,25,102.07,Mostly Cloudy
12/11/2012 16:00,-6.1,-11.6,65,15,24.1,101.35,Clear
12/27/2012 16:00,-4.5,-6.2,88,37,2,100.44,"Snow,Blowing Snow"
2/11/2012 11:00,-13.1,-18.8,62,11,24.1,101.03,Snow
9/16/2012 6:00,5.8,4.9,94,9,48.3,101.53,Clear
4/28/2012 6:00,-2.1,-10.7,,22,48.3,101.74,Mainly Clear
8/17/2012 7:00,19.5,16,80,15,24.1,100.24,Mostly Cloudy
1/10/2012 21:00,-6.6,-13.6,57,9,25,101.32,Mostly Cloudy
7/21/2012 4:00,14.6,12.9,90,0,24.1,101.4,Clear
2/9/2012 17:00,2,,,20,48.3,101.02,Clear
10/21/2012 17:00,11.8,5.7,66,28,25,100.51,Cloudy
8/17/2012 14:00,24.8,18.6,68,24,24.1,100.06,Cloudy
2/4/2012 3:00,-4.9,-10.5,65,15,25,102.11,Mostly Cloudy
12/12/2012 16:00,-2.8,-6.2,77,4,12.9,102.2,Mostly Cloudy
8/29/2012 10:00,20.7,8.1,44,20,48.3,101.09,Clear
3/3/2012 22:00,2.8,-3.4,64,57,25,99.07,Snow
3/25/2012 2:00,5.9,-5,45,9,25,100.91,Rain Showers
5/23/2012 1:00,12.2,10.2,88,4,25,100.82,Mainly Clear
10/8/2012 21:00,7.3,,73,9,25,102.08,Mainly Clear
9/1/2012 5:00,16,12.9,82,13,25,101.31,Mainly Clear
11/7/2012 8:00,-3.1,-6,,17,24.1,102,Mainly Clear
2/13/2012 6:00,-7.9,,59,22,25,100.37,Cloudy
3/8/2012 15:00,11.7,6.6,71,37,19.3,99.82,Rain
3/19/2012 20:00,10.6,5.4,70,13,25,,Mainly Clear
1/3/2012 22:00,-17.1,-24.6,52,20,25,101.86,Mostly Cloudy
4/4/2012 14:00,8.5,-3.4,43,26,24.1,99.72,Cloudy
6/21/2012 14:00,32.6,20.4,49,20,24.1,100.25,Mainly Clear
2/25/2012 4:00,0.4,-1,90,19,3.2,97.97,Snow
8/18/2012 8:00,17.1,12.6,75,17,48.3,100.79,Mainly Clear
11/13/2012 18:00,2.5,-5.5,56,11,25,102.54,Clear
7/6/2012 2:00,19.9,16.9,83,4,25,100.74,Clear
7/8/2012 12:00,23,7.8,,24,48.3,100.79,Clear
10/3/2012 19:00,19,13.9,,7,25,101.51,Cloudy
2/23/2012 2:00,1.1,-1.1,85,7,25,99.17,Snow
9/16/2012 21:00,12.8,5.4,61,6,25,101.18,Clear
6/22/2012 4:00,23,16.7,68,19,24.1,100.14,Mainly Clear
9/29/2012 22:00,10.6,9.9,95,20,9.7,101.08,"Drizzle,Fog"
3/23/2012 8:00,11.3,1.8,52,0,48.3,101.93,Clear
2/2/2012 11:00,-8.3,-14.2,62,19,24.1,101.89,Mostly Cloudy
1/19/2012 2:00,-14.3,-17.4,,6,25,101.86,Clear
2/15/2012 10:00,1,-0.7,88,0,6.4,101.62,Snow
6/12/2012 18:00,18.2,16.3,89,20,9.7,100.55,"Rain,Fog"
3/10/2012 21:00,-2.3,-8.1,64,11,25,102.54,Mostly Cloudy
4/16/2012 21:00,19.3,15.8,80,13,25,100.26,Mostly Cloudy
6/22/2012 21:00,22.8,11.8,50,9,25,100.47,Mostly Cloudy
5/23/2012 6:00,13.5,10.5,82,7,24.1,101.03,Cloudy
10/5/2012 14:00,20.2,15.6,75,19,24.1,100.6,Mostly Cloudy
9/21/2012 12:00,17.8,13.3,75,17,48.3,101.08,Cloudy
9/14/2012 0:00,19.5,15.5,78,9,25,101.72,Clear
11/9/2012 7:00,-2.5,-4.2,,7,24.1,101.3,Mostly Cloudy
5/14/2012 14:00,23.2,8.5,39,0,48.3,101.24,Mainly Clear
4/19/2012 5:00,3.4,-2.9,63,4,24.1,101.25,Mainly Clear
1/9/2012 17:00,-1.4,-5.8,72,15,24.1,100.96,Mostly Cloudy
9/4/2012 6:00,20.7,15.3,71,15,25,101.15,Cloudy
3/1/2012 23:00,-4.3,-7.1,81,22,4.8,101.04,Snow
11/27/2012 10:00,-3.1,-7.8,70,9,24.1,102.2,Mostly Cloudy
9/25/2012 10:00,17.4,9,58,35,48.3,100.92,Mainly Clear
4/12/2012 18:00,11.3,-2.2,39,17,48.3,101.33,Mainly Clear
8/14/2012 14:00,24.2,18.5,,13,24.1,100.75,Mostly Cloudy
5/28/2012 19:00,15.9,6.9,55,22,48.3,100.77,Mostly Cloudy
8/15/2012 5:00,18.9,17.6,92,4,24.1,100.62,Cloudy
9/11/2012 17:00,21.4,9.4,,20,48.3,101.67,Mainly Clear
2/27/2012 9:00,-9.4,-14.9,64,22,48.3,102.1,Cloudy
10/13/2012 15:00,9.4,-2.1,44,19,48.3,102.18,Mostly Cloudy
1/1/2012 8:00,-1.4,-3.6,85,9,8,101.23,Fog
2/23/2012 8:00,0.4,-1.6,86,7,19.3,99.26,Mainly Clear
7/28/2012 16:00,25.8,11.9,42,17,48.3,101.1,Mostly Cloudy
2/14/2012 18:00,1.3,-3.9,,9,25,101.08,Cloudy
11/12/2012 5:00,-0.2,-1.2,93,11,19.3,101.91,Clear
9/12/2012 20:00,22.4,14,59,11,25,101.88,Mainly Clear
2/26/2012 3:00,-9.9,-15.1,,28,25,101.42,Mainly Clear
5/17/2012 15:00,15.8,0.4,,24,48.3,101.46,Mainly Clear
1/18/2012 19:00,-12.7,-18.7,61,22,25,101.78,Clear
1/16/2012 2:00,-18.5,-23,68,6,25,103.08,Clear
4/2/2012 3:00,-1.4,-2.8,90,0,8,100.33,Fog
8/18/2012 18:00,20.8,6.9,40,15,48.3,100.8,Mostly Cloudy
12/13/2012 1:00,-4.3,-5.3,93,11,12.9,102.49,Clear
2/12/2012 0:00,-15,-22.4,53,11,25,100.66,Clear
10/4/2012 5:00,11.5,11,97,9,16.1,101.59,Cloudy
11/22/2012 15:00,10.7,-1.2,44,15,24.1,101.39,Mainly Clear
11/5/2012 13:00,1.9,-8.2,47,17,48.3,101.44,Mostly Cloudy
10/26/2012 17:00,15.7,11.6,77,9,24.1,,Mainly Clear
11/8/2012 21:00,0.5,-4.6,69,13,25,101.24,Mainly Clear
4/29/2012 13:00,8.4,-11.1,24,32,48.3,101.64,Clear
12/1/2012 23:00,-4.7,-8,78,19,16.1,102.28,Cloudy
4/1/2012 18:00,2.5,0.3,85,11,24.1,100.11,Rain
6/11/2012 13:00,28.7,18.3,,15,24.1,101.4,Cloudy
5/19/2012 15:00,25.6,7.8,,15,48.3,,Mostly Cloudy
6/20/2012 21:00,28,21,,15,25,100.61,Mainly Clear
11/15/2012 13:00,2.6,-5.6,55,13,24.1,102.65,Mostly Cloudy
12/4/2012 7:00,5.1,3.4,89,13,25,,Cloudy
10/6/2012 10:00,9.7,8.7,93,13,24.1,100.32,Rain
4/11/2012 22:00,3.3,-0.9,74,11,25,101.09,Mostly Cloudy
5/7/2012 17:00,21,-2.9,20,13,48.3,101.07,Mostly Cloudy
7/5/2012 0:00,17.9,14.8,,9,25,100.38,Clear
12/7/2012 14:00,3.9,-4.3,55,11,48.3,101.09,Cloudy
10/15/2012 16:00,15.5,8.9,65,30,24.1,99.7,Mostly Cloudy
7/11/2012 14:00,27.4,9.4,32,13,48.3,101.61,Mostly Cloudy
6/28/2012 22:00,22.5,15,,11,25,99.88,Mostly Cloudy
2/12/2012 11:00,-16.1,-25.3,45,20,48.3,,Mainly Clear
6/22/2012 16:00,28.5,,,22,48.3,100.29,Mainly Clear
7/31/2012 10:00,27.3,19.8,64,11,24.1,100.97,Mainly Clear
5/19/2012 20:00,23.5,8,37,6,25,101.53,Mainly Clear
2/27/2012 4:00,-8.2,-14.4,61,9,25,102.58,Cloudy
2/16/2012 22:00,1.5,-0.6,86,17,12.9,100.8,Rain
7/3/2012 15:00,26.9,12.3,40,15,48.3,100.58,Cloudy
5/26/2012 14:00,24.2,10.6,42,22,19.3,101.54,Mainly Clear
3/11/2012 18:00,9.1,-1,,7,25,101.68,Clear
1/30/2012 0:00,-3.7,-8.8,,11,25,100.89,Clear
5/16/2012 7:00,15,12.8,87,9,24.1,100.57,Mostly Cloudy
2/24/2012 4:00,-2.8,-5,,0,25,100.31,Cloudy
1/3/2012 0:00,-9,-16,57,28,25,100.35,Snow Showers
8/3/2012 2:00,23.5,17.3,,13,25,100.52,Mostly Cloudy
3/9/2012 20:00,-2,-9,59,4,25,101.61,Mostly Cloudy
7/24/2012 5:00,19.5,18.6,95,6,24.1,99.78,Mostly Cloudy
5/4/2012 18:00,17.4,13,,4,24.1,100.79,Mostly Cloudy
5/5/2012 6:00,5.9,-0.7,63,15,48.3,101.55,Mainly Clear
10/26/2012 23:00,12.7,10.9,89,9,16.1,101.4,Mainly Clear
2/18/2012 21:00,-2.4,-8.1,65,9,25,101.16,Clear
2/28/2012 11:00,-6.5,-13.1,59,9,48.3,102.69,Clear
12/4/2012 16:00,10.7,7.9,83,24,19.3,100.64,Cloudy
1/9/2012 8:00,-5.9,-10.5,70,13,16.1,101.74,Snow
11/21/2012 10:00,5.2,-1.5,,4,19.3,101.98,Mainly Clear
7/1/2012 11:00,24.6,14.4,,19,48.3,100.5,Mainly Clear
5/22/2012 3:00,18.2,15.8,86,0,16.1,100.95,Rain Showers
8/1/2012 1:00,21,19.6,,,25,100.54,Clear
12/20/2012 22:00,1.1,-2.4,77,20,25,100.88,Cloudy
1/12/2012 10:00,-6.2,-9.6,,35,4.8,100.46,Snow
